央视,#genre#
BesTV-7,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001154/index.m3u8?love=freedom
BesTV-8,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001359/index.m3u8?love=freedom
BesTV-9,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001378/index.m3u8?love=freedom
BesTV-10,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001388/index.m3u8?love=freedom
BesTV-11,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001398/index.m3u8?love=freedom

埋堆堆,#genre#
埋堆堆1,https://yang-1989.eu.org/live/huya/23749096
埋堆堆2,https://yang-1989.eu.org/live/huya/23735126
埋堆堆3,https://yang-1989.eu.org/live/huya/23865152
埋堆堆4,https://yang-1989.eu.org/live/huya/23903196
埋堆堆5,https://yang-1989.eu.org/live/huya/23740156
埋堆堆6,https://yang-1989.eu.org/live/huya/23728660
埋堆堆7,https://yang-1989.eu.org/live/huya/23865058
埋堆堆8,https://yang-1989.eu.org/live/huya/23734183
埋堆堆9,https://yang-1989.eu.org/live/huya/23865036
埋堆堆10,https://yang-1989.eu.org/live/huya/23734246
埋堆堆11,https://yang-1989.eu.org/live/huya/23863796
埋堆堆12,https://yang-1989.eu.org/live/huya/23749083
埋堆堆13,https://yang-1989.eu.org/live/huya/23824164
埋堆堆14,https://yang-1989.eu.org/live/huya/23863804
埋堆堆15,https://yang-1989.eu.org/live/huya/23865142
埋堆堆16,https://yang-1989.eu.org/live/huya/23903183
埋堆堆17,https://yang-1989.eu.org/live/huya/23903130
埋堆堆18,https://yang-1989.eu.org/live/huya/23734169
埋堆堆19,https://yang-1989.eu.org/live/huya/23728674

影视,#genre#
挨饿德•1,https://yang-1989.eu.org/live/huya/20985858
挨饿德•2,https://yang-1989.eu.org/live/huya/17693860
互扇巴掌大赛,https://yang-1989.eu.org/live/huya/20072873
荒野求生,https://yang-1989.eu.org/live/huya/593667
野行者,https://yang-1989.eu.org/live/huya/20072663
跳舞,https://yang-1989.eu.org/live/huya/24634408
国产悬疑,https://yang-1989.eu.org/live/huya/11342395
周星星,https://www.goodiptv.club/huya/11342412
香港喜剧大全,https://www.goodiptv.club/huya/23865080
成龙,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34460526
经典小品,http://tc-tct.douyucdn2.cn/dyliveflv3/10153463r0oBSmAG.flv?wsAuth=327f9acf257abce343423d9ca46ef9ae&token=cpn-androidmpro-0-10153463-ee6c60cb51b36154827caa4c2303ce140c03be821c37ac32&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
林正英•1,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351505899
林正英•2,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1353685311
欧美电影•1,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=37988782
香港电影,https://yang-1989.eu.org/live/huya/11602058

动画,#genre#
茶啊二中,https://yang-1989.eu.org/live/huya/11213191
哆啦A梦,https://yang-1989.eu.org/live/huya/11601963
哆啦A梦,https://myvercel-iota.vercel.app/yy/1356333587
航海王,https://yang-1989.eu.org/live/huya/16913382
猫和老鼠,http://118.26.120.23:55336/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
七龙珠改,https://yang-1989.eu.org/live/huya/11601966
猫和老鼠,http://lvbaiducdncmn.inter.iqiyi.com/tslive/c52_lb_83_600_t10/c52_lb_83_600_t10.m3u8?key=0b292c335e5837e94e2f0ba45f46717fa
猫和老鼠,https://yang-1989.eu.org/live/huya/11352879
中华小当家,https://yang-1989.eu.org/live/huya/11342413
名侦探柯南,https://www.goodiptv.club/douyu/5189447
名侦探柯南,https://www.goodiptv.club/douyu/6484910

咪咕,#genre#
咪咕体育,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226504/1.m3u8
咪咕足球,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226506/1.m3u8
咪咕足球,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226508/1.m3u8
咪咕直播-1,http://[2409:8087:1a01:df::4023]/PLTV/88888888/224/3221225611/index.m3u8
咪咕直播-2,http://[2409:8087:1a01:df::4005]/PLTV/88888888/224/3221225613/index.m3u8
咪咕直播-3,http://[2409:8087:1a01:df::4014]/PLTV/88888888/224/3221225617/index.m3u8
咪咕直播-4,http://[2409:8087:1a01:df::4017]/PLTV/88888888/224/3221225619/index.m3u8
咪咕直播-5,http://[2409:8087:1a01:df::4058]/PLTV/88888888/224/3221225620/index.m3u8
咪咕直播-6,http://[2409:8087:1a01:df::4015]/PLTV/88888888/224/3221225639/index.m3u8
咪咕直播-7,http://[2409:8087:1a01:df::4015]/PLTV/88888888/224/3221225641/index.m3u8
咪咕直播-8,http://[2409:8087:1a01:df::4011]/PLTV/88888888/224/3221225643/index.m3u8
咪咕直播-9,http://[2409:8087:1a01:df::4002]/PLTV/88888888/224/3221225645/index.m3u8
咪咕直播-10,http://[2409:8087:1a01:df::4016]/PLTV/88888888/224/3221225647/index.m3u8
咪咕直播-11,http://[2409:8087:1a01:df::4022]/PLTV/88888888/224/3221225648/index.m3u8
咪咕直播-12,http://[2409:8087:1a01:df::4003]/PLTV/88888888/224/3221225649/index.m3u8
咪咕直播-13,http://[2409:8087:1a01:df::4003]/PLTV/88888888/224/3221225650/index.m3u8
咪咕直播-14,http://[2409:8087:1a01:df::4014]/PLTV/88888888/224/3221225652/index.m3u8
咪咕直播-15,http://[2409:8087:1a01:df::4013]/PLTV/88888888/224/3221225653/index.m3u8
咪咕直播-16,http://[2409:8087:1a01:df::4017]/PLTV/88888888/224/3221225654/index.m3u8
咪咕直播-17,http://[2409:8087:1a01:df::4019]/PLTV/88888888/224/3221225658/index.m3u8
咪咕直播-18,http://[2409:8087:1a01:df::4012]/PLTV/88888888/224/3221225660/index.m3u8
咪咕直播-19,http://[2409:8087:1a01:df::4023]/PLTV/88888888/224/3221225662/index.m3u8
咪咕直播-20,http://[2409:8087:1a01:df::4062]/PLTV/88888888/224/3221225733/index.m3u8
咪咕直播-21,http://[2409:8087:1a01:df::4048]/PLTV/88888888/224/3221225735/index.m3u8
咪咕直播-22,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225737/index.m3u8
咪咕直播-23,http://[2409:8087:1a01:df::4074]/PLTV/88888888/224/3221225739/index.m3u8
咪咕直播-24,http://[2409:8087:1a01:df::4070]/PLTV/88888888/224/3221225741/index.m3u8
咪咕直播-25,http://[2409:8087:1a01:df::4050]/PLTV/88888888/224/3221225745/index.m3u8
咪咕直播-26,http://[2409:8087:1a01:df::4050]/PLTV/88888888/224/3221225747/index.m3u8
咪咕直播-27,http://[2409:8087:1a01:df::4039]/PLTV/88888888/224/3221225749/index.m3u8
咪咕直播-28,http://[2409:8087:1a01:df::4030]/PLTV/88888888/224/3221225754/index.m3u8
咪咕直播-29,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225756/index.m3u8
咪咕直播-30,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225758/index.m3u8
咪咕直播-31,http://[2409:8087:1a01:df::4025]/PLTV/88888888/224/3221225760/index.m3u8
咪咕直播-32,http://[2409:8087:1a01:df::4039]/PLTV/88888888/224/3221225762/index.m3u8
咪咕直播-33,http://[2409:8087:1a01:df::4050]/PLTV/88888888/224/3221225764/index.m3u8
咪咕直播-34,http://[2409:8087:1a01:df::4027]/PLTV/88888888/224/3221225766/index.m3u8
咪咕直播-35,http://[2409:8087:1a01:df::4050]/PLTV/88888888/224/3221225768/index.m3u8
咪咕直播-36,http://[2409:8087:1a01:df::4078]/PLTV/88888888/224/3221225782/index.m3u8
咪咕直播-37,http://[2409:8087:1a01:df::4002]/PLTV/88888888/224/3221225895/index.m3u8
咪咕直播-38,http://[2409:8087:1a01:df::4028]/PLTV/88888888/224/3221225897/index.m3u8
咪咕直播-39,http://[2409:8087:1a01:df::4061]/PLTV/88888888/224/3221225899/index.m3u8
咪咕直播-40,http://[2409:8087:1a01:df::4009]/PLTV/88888888/224/3221225901/index.m3u8
咪咕直播-41,http://[2409:8087:1a01:df::4023]/PLTV/88888888/224/3221225903/index.m3u8
咪咕直播-42,http://[2409:8087:1a01:df::4079]/PLTV/88888888/224/3221225904/index.m3u8
咪咕直播-43,http://[2409:8087:1a01:df::4051]/PLTV/88888888/224/3221225905/index.m3u8
咪咕直播-44,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225906/index.m3u8
咪咕直播-45,http://[2409:8087:1a01:df::4055]/PLTV/88888888/224/3221225910/index.m3u8
咪咕直播-46,http://[2409:8087:1a01:df::4076]/PLTV/88888888/224/3221225912/index.m3u8
咪咕直播-47,http://[2409:8087:1a01:df::4027]/PLTV/88888888/224/3221225914/index.m3u8
咪咕直播-48,http://[2409:8087:1a01:df::4076]/PLTV/88888888/224/3221226027/index.m3u8
咪咕直播-49,http://[2409:8087:1a01:df::4068]/PLTV/88888888/224/3221226031/index.m3u8
咪咕直播-50,http://[2409:8087:1a01:df::4062]/PLTV/88888888/224/3221226046/index.m3u8
咪咕直播-51,http://[2409:8087:1a01:df::4041]/PLTV/88888888/224/3221226053/index.m3u8
咪咕直播-52,http://[2409:8087:1a01:df::404d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕直播-53,http://[2409:8087:1a01:df::403b]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕直播-54,http://[2409:8087:1a01:df::4033]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕直播-55,http://[2409:8087:1a01:df::402a]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕直播-56,http://[2409:8087:1a01:df::4046]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8

浙江,#genre#
之江纪录,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
浙江数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
淳安电视台,https://wtmtylive.yunshicloud.com/tbziu1/ad592j.m3u8?zzhed
海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed
海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
宁波-象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
宁波-余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
舟山公共生活,http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed
舟山新闻综合,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed#EXTINF:-1%20group-title=%22%E2%80%A2%E9%9F%B3%E4%B9%90%22,%E9%9F%B3%E4%B9%90%E7%9F%B3%E6%A6%B4

少儿,#genre#
卡酷少儿,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225643/1.m3u8
卡酷少儿,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001245/index.m3u8
嘉佳卡通,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225681/1.m3u8
嘉佳卡通,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001227/index.m3u8
哈哈炫动,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001232/index.m3u8?love=freedom

上海,#genre#
上海新闻综合,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001014/index.m3u8
上海都市,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225673/1.m3u8
上海都市,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001015/index.m3u8
上海外语,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226201/1.m3u8
上海外语,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001128/index.m3u8
欢笑剧场,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226203/1.m3u8
第一财经,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226172/1.m3u8
第一财经,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001017/index.m3u8
都市剧场,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226176/1.m3u8
生活时尚,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226358/1.m3u8
生活时尚,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001199/index.m3u8
纪实人文,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226174/1.m3u8
纪实人文,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001019/index.m3u8
法治天地,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221225627/1.m3u8
法治天地,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001195/index.m3u8
欢笑剧场,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001193/index.m3u8
游戏风云,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226187/1.m3u8
游戏风云,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001192/index.m3u8
动漫秀场,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226197/1.m3u8
东方财经,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226602/1.m3u8
东方财经,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001318/index.m3u8
东方影视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001016/index.m3u8
七彩戏剧,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001308/index.m3u8
上海教育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001268/index.m3u8
五星体育,#EXTINF:-1 tvg-id="海南少儿" tvg-name="海南少儿" tvg-logo="https://live.fanmingming.com/tv/海南少儿.png" group-title="海南",海南少儿

海南,#genre#
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?fmmv6
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?fmmv6
海南自贸,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?fmmv6

甘肃,#genre#
甘肃都市,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226248/1.m3u8
甘肃经济,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226252/1.m3u8
甘肃文化影视,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226287/1.m3u8
甘肃少儿,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226289/1.m3u8
甘肃公共应急,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226250/1.m3u8
兰州新闻综合,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226242/1.m3u8
兰州文旅频道,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226597/1.m3u8

北京,#genre#
BTV体育,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
纪实科教,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

湖南,#genre#
快乐垂钓,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002264/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
金鹰纪实,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001230/index.m3u8?love=freedom
金鹰卡通,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001098/index.m3u8

4K,#genre#
CCTV1-4K,http://[2409:8087:2001:20:2800:0:df6e:eb02]/ott.mobaibox.com/PLTV/4/224/3221227896/index.m3u8
CCTV5-4K,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/4/224/3221228502/index.m3u8
CCTV16-4K,http://[2409:8087:2001:20:2800:0:df6e:eb18]/ott.mobaibox.com/PLTV/3/224/3221228127/index.m3u8
CCTV-8K,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/wh7f454c46tw2749731958_105918260/ott.mobaibox.com/PLTV/3/224/3221228165/index.m3u8?icpid=3&RTS=1681529690&from=40&popid=40&hms_devid=2039&prioritypopid=40&vqe=3
纯享4K,http://[2409:8087:2001:20:2800:0:df6e:eb11]/ott.mobaibox.com/PLTV/3/224/3221228242/index.m3u8
纯享4K,http://[2409:8087:2001:20:2800:0:df6e:eb26]:80/ott.mobaibox.com/PLTV/3/224/3221228472/index.m3u8
4K修复,http://[2409:8087:2001:20:2800:0:df6e:eb14]/ott.mobaibox.com/PLTV/3/224/3221228141/index.m3u8
BesTV-4K,http://[2409:8087:5e01:34::30]:6610/ZTE_CMS/00000001000000060000000000000202/index.m3u8?IAS
SiTV欢笑剧场4K,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002156/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
华数4K,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000003000004748/index.m3u8?channel-id=wasusyt&Contentid=6000000003000004748&livemode=1&stbId=3
咪咕直播4K-1,http://[2409:8087:1a01:df::4001]/PLTV/88888888/224/3221225655/index.m3u8
咪咕直播4K-2,http://[2409:8087:1a01:df::4005]/PLTV/88888888/224/3221225651/index.m3u8

超清,#genre#
CCTV3超清,http://[2409:8087:2001:20:2800:0:df6e:eb21]/ott.mobaibox.com/PLTV/3/224/3221228499/index.m3u8
CCTV6超清,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/4/224/3221228516/index.m3u8
CCTV8超清,http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/4/224/3221228578/index.m3u8

虎牙一起看,#genre#
周星星,https://www.goodiptv.club/huya/11342412
TVB官方,https://www.goodiptv.club/huya/23735126
宅妹,https://www.goodiptv.club/huya/11352954
-懒猪,https://www.goodiptv.club/huya/11342393
Edinburgh南空,https://www.goodiptv.club/huya/11352890
斯诺克从小爱戳球,https://www.goodiptv.club/huya/11352893
野原的一家,https://www.goodiptv.club/huya/11352970
武林萌主唐小姐,https://www.goodiptv.club/huya/11336726
瞬间爆炸,https://www.goodiptv.club/huya/11352960
小木子先生丶,https://www.goodiptv.club/huya/11342396
虎牙影院,https://www.goodiptv.club/huya/11601968
7喜先生,https://www.goodiptv.club/huya/11342421
我是詹密,https://www.goodiptv.club/huya/11342439
香港喜剧大全,https://www.goodiptv.club/huya/23865080
个人向,https://www.goodiptv.club/huya/11352963
鯎爺,https://www.goodiptv.club/huya/11352944
痞子帅叔叔,https://www.goodiptv.club/huya/11342433
茱麗葉,https://www.goodiptv.club/huya/11602072
红茶妹妹,https://www.goodiptv.club/huya/11336592
领带哥,https://www.goodiptv.club/huya/11342430
心疼得抱住胖胖的自己,https://www.goodiptv.club/huya/11342425
种瓜得弟弟,https://www.goodiptv.club/huya/11352872
鱼塘塘主张年年,https://www.goodiptv.club/huya/11342384
普通司机小马,https://www.goodiptv.club/huya/23749096
海绵宝宝宝,https://www.goodiptv.club/huya/11352919
尼古拉斯乔丹,https://www.goodiptv.club/huya/11352898
大侠,https://www.goodiptv.club/huya/11602085
No1常在心,https://www.goodiptv.club/huya/11342402
傻妞,https://www.goodiptv.club/huya/11342426
柯冉冉,https://www.goodiptv.club/huya/11352874
四次元先生,https://www.goodiptv.club/huya/11602071
第十门,https://www.goodiptv.club/huya/11352883
Wang-我的女人,https://www.goodiptv.club/huya/11352940
裸奔的蜗牛╮,https://www.goodiptv.club/huya/11342418
性感大妈,https://www.goodiptv.club/huya/11602075
全优少年,https://www.goodiptv.club/huya/11602081
沐小错,https://www.goodiptv.club/huya/11352956
凌莲,https://www.goodiptv.club/huya/11602086
萌新司机,https://www.goodiptv.club/huya/11352881
偷心大盗ヽ龍宝,https://www.goodiptv.club/huya/11342386
加班狗,https://www.goodiptv.club/huya/11352891
埋堆堆官方,https://www.goodiptv.club/huya/23740156
堆堆港剧日常,https://www.goodiptv.club/huya/23903123
會唱歌的小野貓,https://www.goodiptv.club/huya/11352871
埋堆搞搞震,https://www.goodiptv.club/huya/23734169
张医生,https://www.goodiptv.club/huya/11342415
不发威当我Kitty,https://www.goodiptv.club/huya/11342403
虎牙八点档,https://www.goodiptv.club/huya/880261
荒野达人,https://www.goodiptv.club/huya/11352975
4号流水线的李小花,https://www.goodiptv.club/huya/11601957
老司机,https://www.goodiptv.club/huya/11352946
一只大懒虫,https://www.goodiptv.club/huya/11279251
小猪猪,https://www.goodiptv.club/huya/11342416
iTVB大后宫,https://www.goodiptv.club/huya/23863804
老王夸我帅,https://www.goodiptv.club/huya/11352964
Cc,https://www.goodiptv.club/huya/11601966
呆萌小岳岳,https://www.goodiptv.club/huya/11342398
昵称违规-QQFbPxwM1A,https://www.goodiptv.club/huya/11352958
四大裁子之首,https://www.goodiptv.club/huya/11602058
学妹爱学长,https://www.goodiptv.club/huya/11352886
HelloKitty,https://www.goodiptv.club/huya/11352879
我是周粤驰,https://www.goodiptv.club/huya/23864973
粉娘,https://www.goodiptv.club/huya/11601978
我要在你头上暴扣,https://www.goodiptv.club/huya/19524135
维达人,https://www.goodiptv.club/huya/11336725
热心市民高先生,https://www.goodiptv.club/huya/11602037
核桃姐姐,https://www.goodiptv.club/huya/11342390
前无古人147,https://www.goodiptv.club/huya/11352901
Mr-傀儡,https://www.goodiptv.club/huya/11352936
鸽宝小改改,https://www.goodiptv.club/huya/11601970
兜兜з,https://www.goodiptv.club/huya/11352910
堆堆港剧日记,https://www.goodiptv.club/huya/23903130
十八里铺大当家,https://www.goodiptv.club/huya/21059562
小妖孽,https://www.goodiptv.club/huya/11602088
安逗和黑仔,https://www.goodiptv.club/huya/11342424
我叫山鸡哥,https://www.goodiptv.club/huya/23734246
loVe、飘零,https://www.goodiptv.club/huya/11602074
我们都爱笑,https://www.goodiptv.club/huya/11352882
摄氏零度,https://www.goodiptv.club/huya/11602032
樹袋熊小九九,https://www.goodiptv.club/huya/11282233
二次元baby,https://www.goodiptv.club/huya/11601963
开船老湿基,https://www.goodiptv.club/huya/11342387
蓶1淳爷,https://www.goodiptv.club/huya/11336719
小牡蛎,https://www.goodiptv.club/huya/11352962
冰火岛一霸,https://www.goodiptv.club/huya/21059563
实力拔萝卜,https://www.goodiptv.club/huya/11601960
小爱酱,https://www.goodiptv.club/huya/11352922
Yummy,https://www.goodiptv.club/huya/11336587
我才是打工人,https://www.goodiptv.club/huya/23860039
逗比宝宝,https://www.goodiptv.club/huya/11342427
我是靓宝,https://www.goodiptv.club/huya/23728660
鄉8佬,https://www.goodiptv.club/huya/11352920
港剧慢品汇,https://www.goodiptv.club/huya/23865142
超人的归来,https://www.goodiptv.club/huya/21059588
雨、浮沉,https://www.goodiptv.club/huya/11336593
槽老师,https://www.goodiptv.club/huya/11336571
嘤嘤嘤,https://www.goodiptv.club/huya/11336579
战斗联盟,https://www.goodiptv.club/huya/11342413
阿呀呀阿sir,https://www.goodiptv.club/huya/23865171
飙车的老司机,https://www.goodiptv.club/huya/11352894
冷门港片大全,https://www.goodiptv.club/huya/23903196
-若凌Provence-,https://www.goodiptv.club/huya/11352955
持枪者-土豆哥,https://www.goodiptv.club/huya/11336578
漓江塔景区售票阿姨,https://www.goodiptv.club/huya/11602082
扫地僧,https://www.goodiptv.club/huya/11342394
包蛋超人,https://www.goodiptv.club/huya/11342400
如意菜头,https://www.goodiptv.club/huya/11352966
梁非凡吃点啥,https://www.goodiptv.club/huya/21059577
